,Unnamed: 0,textOriginal,authorDisplayName,Prabowo,Ganjar,Anies,preprocessed
921,921,Anis ya jelas konglomerat gak mau bantu la wong dah pasti kalah.,Makhrudin Makhrudin,,,negatif,anis ya konglomerat gak bantu la dah kalah 
922,922,Pa anis lebih realistis,Fathur Rahman,,,positif,pa anis realistis
923,923,😂😂 prabowo  menjawab megap2😂😂 jaĺannya prabowo kok gitu 😂,CAK ROZY SBC,netral,,, prabowo megap ja annya prabowo gitu 
924,924,Pak ganjar lebih realistis pastinya.Dan Bijak,Winda X ph 3,,positif,,pak ganjar realistis pasti dan bijak
925,925,"Pak anis memang pandai dalam bertutur kata,tapi kurang pandai dalam kerja.
Itu fakta",Faqih Rohman,,,negatif,pak anis pandai  pandai kerja  itu fakta
926,926,"lancar betul pak ganjar ngomongin dana parpol xixixi, mantap pak anies gagasannya selalu mudah diterima oleh kami kalangan akademisi❤️",Nurul Hasanah,,negatif,positif,lancar ganjar ngomongin dana parpol xixixi  mantap anies gagas mudah terima kalang akademisi
927,927,"Terima kasih mata nadja, acara ini bisa terlihat bahwa siapa calon yg paling memahami kondisi indonesia dan memaparkan gagasan dan idenya buat indonesia kedepan berdasarkan pemikiran cerdas dari para calon, dan hanya Anies baswedan yg bisa menjelaskan dengan singkat dan dengan logika sederhana yg mudah dipahami masyarakat. Yg terpenting siapapun mereka yg terpilih nantinya, mereka semua adalah anak bangsa yg hebat yg sudah bersedia untuk berkorban memikirkan bangsa ini.",Rachmat Gusandhi,,,positif,terima kasih mata nadja  acara calon yg paham kondisi indonesia papar gagas ide indonesia depan dasar pikir cerdas calon  anies baswedan yg singkat logika sederhana yg mudah paham masyarakat  yg penting yg pilih  anak bangsa yg hebat yg sedia korban pikir bangsa 
928,928,Sungguh saya terharu mendengar paparan pak Prabowo  haya pak Anies lah yang masuk akal yg bisa membawa Indonesia maju,Jepri Anto,positif,,positif,sungguh haru dengar papar prabowo haya anies masuk akal yg bawa indonesia maju
929,929,"Setelah selesai nonton ini, makin yakin pilih Pak Ganjar... Terima kasih Tim Narasi dan Mata Najwa!",Arief Bachtiar,,positif,,telah selesai nonton  pilih pak ganjar  terima kasih tim narasi mata najwa 
930,930,"Pak Anies Baswedan luar biasa, smart dan menjawab pertanyaan dengan sangat jelas mudah, terbukti di jakarta adem di pimpin bapak.. Bismillah InshAllah pak Anies 2024 utk Indonesia lbh adil, maju dan bahagia...",Anggun Noviana,,,positif,pak anies baswedan  smart mudah  bukti jakarta adem pimpin  bismillah inshallah anies utk indonesia lbh adil  maju bahagia 
931,931,Pak Anies Baswedan berkualitas mntap..2024 pasti menang,Vian Saputra,,,positif,pak anies baswedan kualitas mntap  menang
932,932,"ikut nangis dengar refleksi pak probowo, tapi refleksi pak anies juga ngena, untuk gagasan tetap pak anies paling top disusul pak prabowo, kalau pak ganjar lebih banyak ceritanya.",whttevrr,positif,negatif,positif,nang dengar refleksi probowo  refleksi anies ngena  gagas anies top susul prabowo  ganjar cerita 
933,933,"Mantap ,maju terus pak ganjar",bunga 99213,,positif,,mantap  maju ganjar
934,934,Anis cerdas detail mudah di mengerti god pak anis,Agus Munasir,,,positif,anis cerdas detail mudah erti god anis
935,935,"Beberapa pertanyaan dijawab Prabowo sedikit melenceng dan itu2 saja

Tapi Anies & Ganjar overload retoris serta melenceng kemana-mana",Mukhlas Dani,negatif,negatif,negatif,beberapa prabowo lenceng tapi anies  ganjar overload retoris lenceng mana
936,936,Saatnya Indonesia membutuhkan seorang pemimpin sperti Pak Anis,Ananda Deuchland,,,positif,saat indonesia butuh pimpin sperti pak anis
937,937,all in prabowo 🇮🇩🔥,JIMO,positif,,,all in prabowo 
938,938,"sumpah saya meneteskan air mata mendengar jawaban bapak anis....jangan anda jadikan membiayai orang tua jadi beban...jadi kan lah sebagai ladang pahala buat akhirat nanti...ingat org tua kita tdk pernah mengeluh buat hidupin anak2nya...
😢😢😢😢😢",Valen Hanif,,,positif,sumpah tetes air mata dengar anis  jadi biaya orang tua beban  ladang pahala akhirat  org tua tdk keluh hidupin anak  
939,939,Pak anies anda luar biasa visioner.pak prabowo iklas pak ganjar cuman cerita,wahyudi wahyu,postif,negatif,positif,pak anies visioner pak prabowo iklas ganjar cuman cerita
940,940,"Head to head sama² kuat mnurut sya : Anies vs prabowo !!!
Pk Anies cerdas bgtt gagasannya dan sgat menguasai smua topik prmasalahn vs pk prabowo walaupun komunikasinya kurang tp sy merasakan ketulusan beliau ini,dan mudah di pahami gagasannya.

Sya suka dua bacapres ini!",dianays_,positif,,positif,head to head sama kuat mnurut sya  anies vs prabowo    pk anies cerdas bgtt gagas sgat kuasa smua topik prmasalahn vs pk prabowo komunikasi tp sy rasa tulus beliau  mudah paham gagas  sya suka bacapres 
941,941,Selama Ganjar masih di PDIP maaf... Anti banteng,Faiq kambuh Lagi,,negatif,,lama ganjar pdip maaf  anti banteng
942,942,Saya dari jateng dukung prabowo karna ingat ucapan gusdur,PECAH NDASE,positif,,,saya jateng dukung prabowo karna ucap gusdur
943,943,"Seandainya pak prabowo dan pak anis berkolaborasi, Saya sangat yakin! Indonesia bisa menjadi negara yg sgt lebih baik. Pak parbowo yg kuat dr akademi militer dan pak anies yg pintar dan cerdas dibidang pendidikan. Sepertinya soekarno dan bung hatta. ❤",Reva Sonia Izzaty,positif,,positif,anda prabowo anis kolaborasi  saya  indonesia negara yg sgt  pak parbowo yg kuat dr akademi militer anies yg pintar cerdas bidang didik  seperti soekarno hatta  
944,944,Anies Juara jawara jendral pemimpin bangsa yang Berwibawa,Trisna Smpia7sukabumi,,,positif,anies juara jawara jendral pimpin bangsa wibawa
945,945,Mantap pak Prabowo persident 2024💪💪💪,Dyv Dfc,positif,,,mantap prabowo persident 
946,946,refleksi pak prabowo menunjukkan skrg dia benar2 matang di pilpres kali ini,Muhammad Iqbal SR,positif,,,refleksi prabowo skrg matang pilpres kali
947,947,"Janji j DP 0%,,, aza tidak di tepati 😂😂😂

Ngurus Jakarta aza gak ada perubahan,,, ada nya perusahan, 😂😂

Cukup Jakarta saja yang Hancur , 

Next RI 1, Bapak Ganjar 

Aamin 🤲🤲",Anita Febriani,,positif,negatif,janji j dp     aza tepat  ngurus jakarta aza gak ubah    nya usah   cukup jakarta hancur  next ri  bapak ganjar aamin 
948,948,"Jelas dr semua kontestan,  Pak Ganjar lbh bijak & berani serta realistis menjawab & membeberkan gagasan ke audien.
Makin mantab & blm tergoyahkan pilih pak ganjar👍👍",Warno Hemawan,,positif,,jelas dr kontestan  pak ganjar lbh bijak  berani realistis  beber gagas audien  makin mantab  blm goyah pilih ganjar
949,949,Bismillah... Semakin yakin mendukung pak anies❤,Kirbarr channel,,,positif,bismillah  makin dukung anies
950,950,"Bravo pak anis,jawaban cerdas,lugas dan logis..",kei,,,positif,bravo anis  cerdas  lugas logis 
951,951,Ahok ngakak liat Anis mulai membual lagi😂😂😂,Daimo Kiev,,,negatif,ahok ngakak liat anis bual lagi
952,952,"Pak ganjar kereeen 😍
Keren sebagai narasumber acara seminar 🫰🏻🫰🏻",RP Gaming,,positif,,pak ganjar kereeen  keren narasumber acara seminar 
953,953,"Pak ganjar sih tegas bnget dan memang bner"" berani bertindak berantas korupsi dan berani berbicara apa adanya.",mboh opo,,positif,,pak ganjar sih bnget bner  berani tindak berantas korupsi berani bicara 
954,954,"Luar biasa prabowo,,beliau berbicara dengan jiwa dan raganya,hanya untuk negri kami tercinta INDONESIA MERDEKA ,,SEHAT SELALU PAK PRABOWO... Allahuakbar 🫡🫡",Muhamad Guntur,positif,,,luar prabowo  beliau bicara jiwa raga  negri cinta indonesia merdeka  sehat selalu pak prabowo  allahuakbar 
955,955,"Anis cerdas, ide dan gagasan nya luar biasa. Tapi jika dilihat dan diteliti lagi, ide dan gagasan itu jika direalisasikan tidak semudah itu, seperti mustahil dilakukan jika melihat aset negara kita saat ini. Karena kita bukan negara maju. ... jadi ide2 itu hanya bualan belakan karena pada kenyataannya kita tidak punya kemampuan untuk merealisasikan itu ...",Inda H,,,negatif,anis cerdas  ide gagas nya  tapi teliti  ide gagas realisasi mudah  mustahil aset negara  karena negara maju   ide bual bela nyata mampu realisasi 
956,956,ttep prabowo 2 periode. yg lain nunggu 10 th,guntur henmarwan,positif,,,ttep prabowo periode  yg nunggu th
957,957,"Gak nyambung ganjar, yg ditanya apa jawabnya apa🤣🤣🤣",GODMODE GAMING ID,,netral,,gak nyambung ganjar  yg apa
958,958,Anda cerdas PK Anis jga nama baik anda,NajwaTV,,,positif,anda cerdas pk anis jga nama
959,959,All in buat pak prabowo,Hendri DwiS,positif,,,all in prabowo
960,960,"acara yang sangat bagus, pemilih yang jujur dan benar pasti melihat gagasan yang berbasis bukti prestasi sebelumnya. Jangan mengulang DKI. Itu berarti pilih Ganjar. Acara lanjutan pasti lebih terang benderang.",Yustinus Gunawan,,positif,,acara bagus  pilih jujur gagas bas bukti prestasi  jangan ulang dki  itu pilih ganjar  acara lanjut terang benderang 
961,961,"prabowo no counter, hormat pada dirinya sendiri",RAMA SAPUTRA,positif,,,prabowo no counter  hormat
962,962,"Kalau ngundang sekali kali ganjar yg ngomong duluan..atau di undang duluan dan berbicara  fan di kasihpertanyaan pertanyaan dengan bahasa internasional inggris ..kita cari presiden bukan cari lurah..
Klo bisa ngelawak sama bahasa daerah saja .lebih baik nyalon lurah atau kepala daerah..munafik itu penggemar bokep mendadak jd artis azan ketika pemilu....rakyat harus cerdas itu petunjuk buat rakyat untuk memilih presiden",Masak chanel,,negatif,,kalau ngundang kali ganjar yg ngomong duluan  undang duluan bicara fan kasihpertanyaan bahasa internasional inggris  cari presiden cari lurah  klo ngelawak bahasa daerah lebih nyalon lurah kepala daerah  munafik gemar bokep dadak jd artis azan milu  rakyat cerdas tunjuk rakyat pilih presiden
963,963,Bagian ganjar bikin ngantuk bgt😂,yayi purwati,,negatif,,bagi ganjar bikin ngantuk bgt
964,964,"Kalau soal teori dan gagasan anies juaranya, tapi kalau masalah action dan praktek ganjar juaranya, kalau prabowo lebih cocok jadi calon presiden bukan presiden hehe",HERU FADHLI,negatif,positif,positif,kalau teori gagas anies juara  action praktek ganjar juara  prabowo cocok calon presiden presiden hehe
965,965,Klai anies ngomong gwe paus biar loading karena klau di tanya selalu loading smbill nelen ludahhh😅😅,Mega Kharisma,,,positif,klai anies ngomong gwe paus biar loading klau loading smbill nelen ludahhh
966,966,hanya anies yang bisa dpercaya,Muhammad Rahman,,,positif,anies dpercaya
967,967,"Pak Anies sering dibilang pandai retorika, tapi aku percaya segala sesuatu itu dimulai dari gagasan. Buat orang yg bekerja di akar rumput, aku familiar sekali dengan gagasan yang dibicarakan Pak Anies. Rata2 yg membicarakan itu adalah yg kerja langsung di masyarakat, melalui proses pemikiran yg panjang. Ini mimpi besar orang2 akar rumput. Aku belum tau akan dukung siapa, Pak Anies menang atau tidak juga mungkin bukan masalahnya. At least, aku seneng banget. Gagasan yg biasanya patah pas ngadepin pemerintah, ini didengar seluruh Indonesia. Kalo Pak Anies menang, jalanan sepi ini insya allah jadi lebih rame. Kalo Pak Anies kalah juga gpp, at least gagasan ini udah didengar banyak orang. Semoga bisa jadi paradigma baru. Btw, Pak Anies, kalo bapak jadi presiden, saya tertarik untuk daftar jadi CASN. Wkwkwkwk",Fitri Wahyuningsih,,,positif,pak anies bilang pandai retorika  percaya gagas  buat orang yg akar rumput  familiar gagas bicara pak anies  rata yg bicara yg kerja langsung masyarakat  proses pikir yg  ini mimpi orang akar rumput  aku tau dukung  pak anies menang  at least  neng banget  gagas yg patah pas ngadepin perintah  dengar indonesia  kalo pak anies menang  jalan sepi insya allah rame  kalo pak anies kalah gpp  at least gagas udah dengar orang  moga paradigma  btw  pak anies  kalo presiden  tarik daftar casn  wkwkwkwk
968,968,"Dari semua bacapres, Pak Anies yang paling jelas gagasannya dan dari semua bacapres Pak Prabowo yang paling terlihat ketulusannya untuk negeri ini. Itu kesimpulan saya pribadi setelah menonton ini full dari awal sampe akhir ☺",Waodepw Channel,positif,,positif,dari bacapres  pak anies gagas bacapres pak prabowo tulus negeri  itu simpul pribadi tonton full sampe 
969,969,"semua gagasan bacapres bagus.semoga bisa terwujud.Tapi, refleksi pak prabowo sangat menggetarkan hati. jaya selalu indonesiaku!!!",Luthfi Fauzan F.A,positif,,,gagas bacapres bagus moga wujud tapi  refleksi prabowo getar hati  jaya indonesia   
970,970,Pak prabowooooo❤❤❤❤,Caumey,positif,,,pak prabowooooo
971,971,Refleksi pak Prabowo luar biasa 💪🙏,Muhammad Ikbal,positif,,,refleksi prabowo 
972,972,"saya tidak lupa..saat piala dunia batal dilaksanakan di indonesia, pemain timnas hokky caraka bilang bapak mematikan mimpi seumur hidup anak bangsa tanya besok saya mau kerja apa..dijawab bapak ganjar pranowo silahkan datang ke saya dan saya akan masukan ke perusahaan di jawa tengah..bukanya terang sekali nepotisme dan mencoba menggunakan kekuatan cenderung (power abuse)",Wira Jati,,negatif,,lupa  piala dunia batal laksana indonesia  main timnas hokky caraka bilang mati mimpi umur hidup anak bangsa besok kerja  ganjar pranowo silah masuk usaha jawa  buka terang nepotisme coba kuat cenderung  power abuse 
973,973,"🇮🇩
Saya menghargai bakal cawapres baik dari pak Anis Baswedan ,pak Ganjar Pranowo,pak Prabowo Subianto ,tetapi hati saya lebih memantapkan ke Pak Prabowo dari jiwa Nasionalisme ketegasan beliau dan jawaban penuh Tanggung jawab..,dari yang dihadapkan memang Adalah tidak mudah tapi jika dibangun bersama akan menjadi satu kekuatan ekonomi maupun dari pertahanan negara",Miftakhul Khoiru Rijal,positif,,, saya harga cawapres anis baswedan  ganjar pranowo  prabowo subianto  hati mantap pak prabowo jiwa nasionalisme tegas beliau penuh tanggung   hadap adalah mudah bangun kuat ekonomi tahan negara
974,974,"anis ngomong kosong,,ap yg dikatakan tdk ad fakta wkt di jakarta",NURHADI NURHADI,,,negatif,anis ngomong kosong  ap yg tdk ad fakta wkt jakarta
975,975,.... kok saya tertarik sama pak Anies ... ternyata berwibawa ❤ awal nya gak tau beliau,saiful rhmn,,,positif, tarik anies  wibawa  nya gak tau beliau
976,976,"Prabowo bikin nangis ya katanya, jadi penasaran,  akhirnya sy Setelah nyimak prabowo dengan hati dan logika saat ini, saya jadi semakin yakin memilih pak anis!  Prabowo ganjar sami mawon.",Meong Miaw TV,negatif,negatif,positif,prabowo bikin nang ya  penasaran  sy telah nyimak prabowo hati logika  pilih anis  prabowo ganjar sami mawon 
977,977,Jadi semakin yakin bahwa Pak Anies Baswedan adalah sosok pemimpin yg dibutuhkan negeri yg sedang tidak baik-baik saja ini,rizantara,,,positif,jadi pak anies baswedan sosok pimpin yg butuh negeri yg baik
978,978,"wajah kegembiraan mahasiswa dimenangkan oleh bapak prabowo 😢 
pokoknya pak prabowo orang yang paling ihlas kepada rakyat 😭",SLWG channel,positif,,,wajah gembira mahasiswa menang prabowo  pokok prabowo orang ihlas rakyat 
979,979,"Jadi Presiden bukan hanya sekedar punya gagasan, perlu keberanian dan ketegasan. Awal sebelum acara ini saya pro ke pak Prabowo, tp setelah mendengar gagasan Pak Anies, saya jadi jatuh hati dgn beliau. Itu Sebelum refleksi nya pak Prabowo. Tp mendengarkan refleksi pak Prabowo di akhir. Saya semakin memantapkan hati kembali, bahwa keberanian lah yg diperlukan untuk jadi Presiden di Indonesia. Untuk gagasan dan kebijakan, itu nanti urusan orang2 yg ahli di belakang nya. Insya Allah sehat terus pak Prabowo. Semoga cita2 anda jadi kenyataan sebelum atau pun nanti setelah anda tiada",10. Imam Rahman Hakim,,,positif,jadi presiden dar gagas  berani tegas  awal acara pro prabowo  tp dengar gagas pak anies  jatuh hati dgn beliau  itu belum refleksi nya prabowo  tp dengar refleksi prabowo  saya mantap hati  berani yg presiden indonesia  untuk gagas bijak  urus orang yg ahli nya  insya allah sehat prabowo  moga cita nyata tiada
980,980,"Ada yg bilang, kebanyakan pendukung anis adalah buzzer, lha survei kok malah rendah,
Yg bilang gitu sempat berpikir apa tidak sih,
Saya mendukung pak anis untuk perubahan.
Saya siap untuk mengkritik beliau saat mendapatkan amanah",RUZBA CHANNEL,,,positif,ada yg bilang  banyak dukung anis buzzer  lha survei rendah  yg bilang gitu pikir sih  saya dukung anis ubah  saya kritik beliau amanah
981,981,"Pokoknya anies all in, yakin seyakin yakin nya Indonesia akan berubah lebih baik. Karena dia orang yg dizholim oleh........i dan gagasan nya inget KEADILAN SOSIAL BAGI SELURUH RAKYAT INDONESIA dan keamanan untuk rakyat 🤝☕",Yoga sadega86,,,positif,pokok anies all in  yakin nya indonesia ubah  karena orang yg dizholim  i gagas nya inget adil sosial bagi seluruh rakyat indonesia aman rakyat 
982,982,Mengapa kalo lihat 3 foto bacapres di thumbnail lihat prabowo paling pantas foto.nya dipajang di dinding dinding sekolah,Vann,positif,,,mengapa kalo lihat foto bacapres thumbnail lihat prabowo foto nya pajang dinding dinding sekolah
983,983,"""Masuk 10 besar lulusan Terbaik malah jadi MC"" (GANJAR)👑👑👑🤣",Box 98,,negatif,, masuk lulus baik mc   ganjar  
984,984,"Kebanyakan komentar ke pak prabowo terharu karena refleksinya.. padahal dsini yg diadi adalah paparan gagasan untuk masa depan bangsa.. 
Nampaknya masih banyak diantara kita yg baper tanpa menengok ke depan ke belakang hal utama yg menjadi prioritas piliha  itu apa..",🐱 Aestethic,negatif,,,banyak komentar prabowo haru refleksi  dsini yg adi papar gagas bangsa  nampaknya yg baper tengok utama yg prioritas piliha 
985,985,"KALAU MAU MERDEKA PILIH PAK PRABOWO.
KALAU INGIN MUDAH MENDENGER PENJELASAN PILIH PAK ANIES.
AKSI LEBIH UTAMA DARI PADA KATA KATA. 
#prabowopresiden2024",Akbar Hafiz,positif,,negatif,kalau mau merdeka pilih pak prabowo  kalau ingin mudah mendenger jelas pilih pak anies  aksi lebih utama dari pada kata kata   prabowopresiden
