,textOriginal,authorDisplayName,Prabowo,Ganjar,Anies
,PAK GANJAR TERBAIKK!!!,star nika,,positif,
,Love you pakk ganjarrâ¤ï¸,Mojo Sangkar,,positif,
,"Gagasan ganjar paling realistis dan mudah dipahamii, maju ganjarâœŠðŸ»",alexpzz,,positif,
,Bangga bgt sm pak ganjarrr,El Maniático,,positif,
,Pak ganjar selalu mikirin rakyatnyaâ¤ï¸,BUSIRA,,positif,
,Paling merakyat Cuma pak ganjar!!,QOPLON,,positif,
,"Selalu suka liat pak ganjar ngomongg, aura pemimpinnya kuatt bgttðŸ”¥",Youtube Alle,,positif,
,GANJAR UDAH JELAS KINERJANYA!!!âœŠðŸ»âœŠðŸ»,âmït dhîmãñ,,positif,
,Ganjar hebat,Audi Sukirno,,positif,
,Pak Ganjar Pranowo lebih baik dari yang lain...,Kristoforus Moa Mado,,positif,
,"Ganjar pranowo jauh lebih profesional,berkarisma dan layak jadi presiden RI.dari pada Anis dan prabowo.",Robbi Sibarani,negatif,positif,negatif
,"Tambah mantaf untuk mendukung Ganjar Pranowo menjadi RI 1,,,",Bintang Edan,,positif,
,pak ganjar yang paling mending,zxzz,,positif,
,Anies ngomong sih pinter bangat tapi implementasinya sangat di ragukan lol,francisco belo,,,negatif
,"Aduhh pak prabowo, lantang sih iya , tpi ga baca teks juga pak😂",Sauzuu23,negatif,,
,"Sejujurnya aku gak ngerti jawab2an pak ganjar, apa otakku yang gak nyampe ya?",Alfiyan Syah,,negatif,
,"Pak ganjar lebih realistis, berpengalaman dan tidak mungkin ngibul.",Agus Januarta,,positif,
,"tetep pak ganjar boyy 
maju teruss pak",Jy Official,,positif,
,"3:41 ganjar blunder malah merendahkan profesi mc dan jurnalis, parah ini orang, terlihat najwa jadi berubah expresi wajahnya, sabar ya najwa",Bin Aof,,negatif,
,"Pak prabowo tidak mau refleksi di depan cermin, secara tidak langsung dia mengisyaratkan/mengatakan bahwa ini bukan tentang dirinya, tapi tentang rakyat dan bangsa.",Sandi Gustomo,negatif,,
,"Hanya pintar ngomong janji manis, tdk bs kerja, Indonesia mau dijadikan sumur resapan,  monumen sepatu, cat atap, dll yg semuanya tdk berguna.",Mandacan,,,negatif
,"Suku jawa kawal pk ganjar pranowo jdi presiden, krna beliau jujur iklas dalam bertugas",MB Production,,positif,
,aku tetap pilih pk ganjar harga mati,Nipah umi,,positif,
,Fix.. siapapun presidennya kalau bisa jangan Anies lah 😅,Bambang Jepara,,,negatif
,"Anis pintar ngoceh, giliran pembuktian ambrol...😂😂😂 asli pabrik kata kata manis. Trauma DP nol, OKE OCRET, Bahahaahha",GlowzAura,,,negatif
,ANIS CUMA PINTER NGOMONG DAN TATA KATA 😂😂😂😂😂,ARIESCA AYU,,,negatif
,Kok ganjar teriak2 sih wkwkwk,rafliTV,,negatif,
,"kalo Ahli Tata Kata mah Anis jagonya..... Ketika praktreknya 0 Besar, bukti bahwa bicara masalah pendidikan, ketika jadi mentri pendidikan, kena resufle .... karena emang gagal jadi mentri pendidikan,",GOWES360,,,negatif
,Sudahlah pak Ganjar. Semua orang tau . Bagaimana komplotan anda bekerja.,Merlis Swijaya,,negatif,
,JANGAN PILIH ANIS,Achmad Randy,,,negatif
,🎉🎉❤❤ tetap BPK Ganjar Pranowo ❤❤❤🇮🇩🇮🇩🇮🇩👍👍👍 yg cocok penerus BPK presiden Jokowi ❤ untuk Indonesia 🇮🇩,Hh B,,positif,
,"Waduh, sekolah di Eropa dimana, Pak Prabowo? Dimana yang guru-gurunya rasis segawat itu sampe bilang penduduk di negeri kamu tinggalnya di pohon. Di Swiss atau American School di Inggris? Atau sekolah lain.",H Kader,negatif,,
,"Bisa di lihat dari cara Prabowo bersikap dan menyikapi setiap pertanyaan dari najwa sihab, terlalu otoriter dan gak mau terintimidasi. Dan sikap kepemimpinan Spt itu sudah tidak relevan di zaman sekarang",endang setiawan,negatif,,
,"Gagasan dan jawaban yg di Sertai fakta itu baru jos,, dan aku melihat cm ada di PAK GANJAR,,BISMILAH PAK..KULO MILIH BPK",Lenovo 77,,positif,
,"Anies Baswedan bisa dipastikan orang yang tidak bisa diberikan kepercayaan karna beliau lupa akan balas budi seseorang mirip2 dengan Jokowi saat itu. Saya salut dengan pak Prabowo walaupun dikhianati orang2 yang sudah di bantunya untuk sukses sama beliau, beliau tetap berlapang dada menghadapi orang2 yang dulunya tanpa campur tangan pak Prabowo hanyalah sebutir sampah politik itu sendiri dan ini adalah fakta yang akan tercatat dalam sejarah dinegara kita kedepannya.",Andi lamalanto PPNI,positif,,negatif
,Ganjar cerdas...,Anggara Pribadi,,positif,
,Ganjar utk RI 1..,Bobot81,,positif,
,"Kok banyak yang ngomong ganjar ga jelas.. kayanya aku dengerin aman"" aja dah.. aku dengerin semua paham semua si.. 😅😅

Ini yang ga paham orang"" beneran kan? Bukan pendukung calon lain gitu kan ya?",K,,positif,
,Oke oce gagal anies,Patrick,,,negatif
,Sebenernya pa Anies yg paling bagus janjinya tapi klo liat dia di DKI hmmmm,meida mitasary,,,negatif
,Gw mah Ganjar aja deuh...yg nyata dan hasilnya ada...yg ke lainnya hanya OM DO DOANG😂😂😂,Iwan Nugraha Diamanti,,positif,
,"kalo dinilai dari sini, secara personal, ganjar paling oke. tapi..hmm",bolaa,,negatif,
,"Fix umkm gk stuju sama anis saya pelaku umkm trlalu mudah ijin usaha, umkm sprti itc , sektor2 mall mini mall akibat mudahnya ijin , malah hancur omset jblok ,, fix no anis",ade fikri,,,negatif
,"Faktanya masih pdip yg paling tinggi kasus korupsinya, ganjarnya keren cuma karna partainya PDIP skip duls",satrya agung,,negatif,
,Saya akui pak anies itu pintar dan idenya bagus tapi apa smua itu bisa di implementasikan.kami sebagai rakyat tidak butuh janji kami hanya butuh bukti,Junaedi Jun,,,negatif
,Pinter ngomong doang anis,Nthoe Ogllex,,,negatif
,Prett gagasan awal ..retorika se manis anis wkkkk,waldy walis,,,negatif
,"Paling paling
Anies akan mengganti program, dari apa menjadi apa, contohnya waktu dia jadi Gub Jakarta, naturalisasi, ternyata betul betul natural asli tanpa sentuhan, begitu juga kredit rumah, ternyata cuma omong doang, masyarakat miskin tetap gigit jari,",Siswanto Siswanto,,,negatif
,halah ganjar,fitriyani lestari,,negatif,
,"Prabowo gagasan nya tidak konkrit, ngambang seperti warna kuning di kali.. gak jelas semua jawabannya kagak nyambung",Timrun Hutasoit Timrun,negatif,,
,"Anies bicaranya muter2, nda pny contoh konkret 😂",Andreas Kristian,,,negatif
,Gagasan pak Ganjar Pranowo juga bagus yang ditampilkan UGM bekerja sama dengan narasi mata najwa membantu kita bisa memriilih capres yg sreg d hati,Mustika Rasydah,,negatif,
,Anis mantab jwab nya nyambung beda sama Ganjar Prabowo ngomong apa bhas nya kmna gimna klo mau mimpi Indonesia 😂🤣,Rusdan Ayiz,negatif,negatif,positif
,Ganjar memiliki gagasan yang sangat luas...,Amar sloter,,positif,
,Ganjar nih ditanya soal citra pdi malah curhat ngalor ngidol,Diani Pranata,,negatif,
,"Runutan penjelasan Pak Ganjar cuakep..
1. Goal nya apa, timelinenya kapan
2. Cara atau roadmapnya apa
3. Masalah dari setiap pilar itu apa
4. Rencana aktivitas solusinya apa

Paling prepare..paling paham isi dari paparan, rencana ke depan..

Bagi yang bilang Pak Ganjar under-perform maaf² aja..model Pak Ganjar kayak gini kalau presentasi di perusahaan atau di kampus, gue yakin para komisaris pasti paling confident dan para dosen beri point paling tinggi..",Shiro,,positif,
,Aku kok bingung ya sama pernyataan2 dan jwban pak ganjar sampe diulang2 tetap bingung..,Tri Noveni,,negatif,
,Kerrn banget ganjar 😍,aldita cahyani,,positif,
,"Anis pintar ngomong doang.😅😅 
Kerjan nya N0%",sayur kol.,,,negatif
,"dari semua capres hanya p ganjar yg menjelaskan dg logis..
bismillah p ganjar akan jadi presiden",kenzi maheza,,positif,
,"Penjelasan tentang “perubahannya” Pak Anis, terlalu ngambang tidak detail dan contohnya terlalu micro",Naufal Ishartono,,,negatif
,Hanya Ganjar yang solutif,Magek Manandin,,positif,
,Ganjar jadi gub 2 priade di jateng tapi tetap termiskin di P Jawa gimn mo mimpin Indonesia mo diajak miskin semuanya. Kaca ganjar. Hobi nonton film porni n minum wiski. Mikir2 g tau mau. Prabowo sdh dicoret Minta merah. ,Budi Astuti,negatif,negatif,
,Pak Ganjar presentasi kayak sales asuransi,rionnix,,negatif,
,GANJAR suruh smpaikan GAGASAN mlh cerita data . bukanya gagasan itu suatu cara yg akan di kerjakan jika terpilih ya . 🤦🤦🤦,Ahmad Saifull,,negatif,
,"Spill program prabowo bualan doang,
Pidato berapi2..semua nya hny omong kosong",S Prapti,negatif,,
,"Anis wkt pilgub jkt, tebar janji2 surga..  ga masalah buat dia, yg penting terpilih dulu.

Tp realisasi nol besar…

Msh mau di tipu lg janji2 lebay anis?",Irvan Julianto,,,negatif
,"Kata"" Anies memang memukau,tapi apakah bisa direalisasikan?😂",tes123,,,negatif
,"Kebiasaan anis gitu.
Gagasan elit, realisasi sulit🤦‍♂️",Jho Allarkon,,,negatif
,gagal anis mah,biji tilil,,,negatif
,"Ganjar sdh terbukti di Jateng, Program beli tanah dapat rumah, mendirikan SMK Jateng untuk org miskin yg Gratis, dll
Ada yg janji rumah DP 0 Rupiah, mana realisasinya?....",Alvianis,,negatif,negatif
,pak ganjar gagasan dan jawaban dari pertanyaan agak aneh tidak nyambung,Tri Aditya,,negatif,
,Keren nih pak ganjar,Hanasoebi,,positif,
,"anis, anis... ide konyol",SMAN 17 MEDAN,,,negatif
,"Anis mah pinter ngomong doang, hasil kerjanya hancur",Lisya Handayani,,,negatif
,"wow mas ganjar keren,",Unisex Hairsalon,,positif,
,"Diantara ketiga capres itu sepertinya Ganjar yang lebih bagus. 
Mengenai kesejahteraan hidup, itu semua tergandung dari usaha dan kerja kamu masing masing.",ibaza fruitsBOX,,positif,
,"Pak Ganjar gagasan pro Partai nya sangat Jelas! 

Gagasan pro rakyatnya gak jelas  !",Er Maita,,negatif,
,"sudah gak ada yg di ragukan lagi dari Ganjar pranowo.. 
GANJAR RI 1 ✊✊✊✊✊",capolista.66,,positif,
,"Bicaranya Anis tak sesuai dgn fakta, dgn kinerjanya dijakarta transparan,contoh jdi gubenur, yg dlu transparan era pak Ahok sistem nya ,Nyata nya gara2 lem Aibon, tertutup😀😀😀",Isnaini Isnaini,,,negatif
,Pak Anis...kl ngomong emang jago...ngurus jakarta aja ga becus pak...gimana mau ngurus negara...ngaca pak..pulang aja ke yaman sana...,Elizabet Zabet,,,negatif
,Ganjar Pranowo untuk Indonesia Maju ❤️🔥,M.Lazuardhi Zein Hendranata,,positif,
,"Anis jadi gubernur DKI tidak ada hasil kerja yang maksimal , hanya bisa ngomong doang. Bagaimana kalau sampai menjadi presiden , yang ada malah kemunduran",Rosi Ningrum,,,negatif
,Pak Ganjar ini kok cerdas banget ya lugas & tegas...,Aisyah Aqilah,,positif,
,Pak anis Mah paling jago lip service 😂😂,YouTube Juli 16,,,negatif
,Rumah DP o/o gimana pak anis,Ase Doke,,,negatif
,Yang paling masuk akal ya Pak Ganjar Pranowo .. Ganjar the best,bonar mb,,positif,
,"Mas anis Gonta ganti istilah doang dari dl, rangkaian kata2 mutiara, kinerja tidaack adaaaaaa, cocoknya jd pujangga.. Bukan presiden..",rizal Underwar,,,negatif
,Pak Ganjar lebih logis dlm bersikap,Agus Dahlimanto,,positif,
,Jawaban ganjar kok muter muter ya ? Apa karna ga ngerti ? Ga ngaku ? Atau karna ...... ????😢😢😂😂😂,Anggy Akbar Tambunan,,negatif,
,Pak ganjar lebih matang diantara banyak yg nyinyir mematahkan setiap prasangka lewat pemgalaman & smart👍 itu menurut sy🙏🥰,Ndy,,positif,
,Ganjar kocak,sandy nurfadhillah,,negatif,
,"Lihat jawaban ganjar, gak ada greget"" nya untuk indonesia ini😂",ibnu bayu putra,,negatif,
,entah kenapa pas pak ganjar ngejelasin pusing njir,muhamad zaki,,negatif,
,"Dari sini, kelihatan Pak Ganjar kalah telak secara intelektual dengan 2 paslon yg lain.. kalo wakil gak begitu bagus, siap siap PDiP era will finish",Ari Satriadi,,negatif,
,"Ganjar bulshit
Desa anti korupsi mana ada
Gak tau udah banyak kepala desa yang hidup hedon hasil korupsi dana desa
Malah kni di sahkan juga masa jabatan kepala desa menjadi 9 tahun",Firdaus Akustik,,negatif,
,Konglomerat ga mau merapat krn anis byk. Utang. Itu kt anis yg bilang sendiri. Dirinya byk hutang,Mayang Agustin,,,negatif
,Siapapun presidennya asal jgn anis tukang olah kata,Faiz Chapster,,,negatif
,Pak ganjar oke si tapi maaf pak bapak PDI  jadi skippp,Toni Heryanto,,negatif,
,"kayak nonton drakor, byk halu nya ntn anis",leon lim,,,negatif
,"Pak Ganjar jawabannya bertele-tele, nggk to the point",Rizky Fauzi,,negatif,
,Saya yakin pak anies mampu merubah Indonesia menjadi negara yg berdaulat Adil dan maksmur❤,Pujianto,,,positif
,"Ganjar pro china, pro tenaga asing, prabowo udah terlalu tua, kasiahan liat malahan, kalah energik sengan yg muda... Anies Baswedan paling keren, gagasan dan prakteknys sesuai",Agus Nwj,negatif,negatif,positif
,"apa sih ini pak ganjar pertanyaan apa jawabanya apa.. 
panjang jawabanya tapi ga ada ada point yg ada 90% cerita :v",Juragan Domba,,negatif,
,bicara Keadilan..Kebenaran...hadeh...jadi rindu zaman Ahok semua transparansi bisa belajar edukasi dimana masyarakat dapat langsung berkeluh kesah ke gubernur lngsung ga banyak a i u e o..dan banyak eedukasi nyata ga ngomong manis ...hasilnya ya hahahaha..,fredy jaya,,,negatif
,Pak ganjar capres paling menguasai masalah dan realistis,Samsung Baru,,positif,
,"pokok nya bukan anies DP 0%' kelebihan bayar , formula E , bikin batu Ya Allah aja cuman omdo buang2 anggaran bambu aja dibingkar. Terserah Prabowo atau Pak ganjar Pokok bukan anies aamiin",Miftachul Janah,,,negatif
,"pak ganjar ok pak ganjar ok , GBU pak ganjar presiden 2024",Maria Christina,,positif,
,"Parah banget ini Ganjar menjelekkan Profesi seorang MC :(

Dan data korban akibat kebebasan berpendapat dilakukan dengan perbandingan?? Gak ada hati nurani nih orang",Indonesia Berkah,,negatif,
,Disini hanya aniss yang jawabannya panjang tapi susah dimengerti😢,Dwi Triatmaja,,,negatif
,"Liat saja apa yg di lakukan Ganjar atas penolakan timnas Israel yg sebenarnya bukan ke inginan dia , dia hanya lah Boneka",Purba,,negatif,
,Gagasan anies terlihat bagus termasuk nanti boong boongnya 😂😂😂,Faknik Faken,,,negatif
,Ganjar nihil minim gagasan 🤮😅,Putra Kombih,,negatif,
,Ngomong nya muter2 anies sama ganjar .,Muhamad Rizky,,negatif,negatif
,Anis kebanyakan teori kenyataan nya O,pazia lippo sda,,,negatif
,"ganjar bener2 TOP, cemerlang",Anthony ALC,,positif,
,"Alaaah.....Niiisss, Anis! Itu Hanya Tioriii....?! PRAKTEKNYA Nonsen. Apa yg Kamu Buktikan sepanjang Kamu Jadi Gubernur. Kw Kw Kw, Alias Duuuobol, Bol Bol.",Yusti Narini,,,negatif
,bisa g' sih pak ganjar jangan baca mulu PPT nya,Hijrah Muin,,negatif,
,"Yang bisa menjelaskan sesuai dgn  kondisi aktual & data cman pa ganjar... yg laen msih mengawang ngawang,, ide ide doank,, retrorika",Indra F,,positif,
,"Gestur pak Ganjar terlihat tidak tenang. Gaya santainya pun terlihat untuk menutupi kekurangannya (yg aslinya tidak santai). Banyak obrolan ngalor ngidul yg malah tidak menjawab pertanyaan dan issue issue yang disediakan oleh penanya. Tolong, jangan sepelekan dan gampangkan nasib setiap apa yang dikeluarkan mulut pak Ganjar sendiri dan yg disampaikan oleh setiap mulut yang ikut aktif",RdM.Channel,,negatif,
,Gagasan yang paling inovatif untuk Indonesia kedepan ya pak Ganjar 👌,Nazrul Nizar,,positif,
,Prabowo kelihatan ngak ngerti apa2 bagaimana mau jadi presiden.,Ratti Gustini,negatif,,
,"pak ganjar ini bagus sekali cara beliau membawakan materi rapih, tertata, dan santai. jujur saya kagum sekali dengan beliau tentang hal ini. saya seolah olah tersihir dengan apa yg beliau bicarakan dan tercerahkan. 

tapi saya rasa untuk menjadi pemimpin negeri ini, jangan dulu deh masih ada yg lebih bagus bgt dan baik bgt daripada beliau",Seyfettin Akmal,,positif,
,"Rumah DP NOL% ap kabarNya, fakta g mudah seperti bicara manisMu",JB fahri07,,,negatif
,Tak nyambung jawaban ganjar soal penolakan pdip,BERITA & DAKWAH,,negatif,
,"Udah nggak heran kalau di Anis Baswedan pinter ngomong,tapi ya sebatas itu.pinter ngomong doang, actionnya 0 alias tong kosong nyaring bunyinya!!!",Juno Ben'S,,,negatif
,Bukan kaleng kaleng pak ganjar Pranowo 👍👍👍👍👍👍,Ade Kusuma,,positif,
,"GANJAR penerus penambah utang, bagus. gimana kabar korban pabrik semen bro?",hermanto hermanto,,negatif,
,gw heran dgn PRABOWO 🤮 ambisi bener ingin jadi presiden.. dah berkali kali gagal,henDistorsi_,negatif,,
,Pak Ganjar Pranowo merendahkan profesi MC dan jurnalistik  angkuh..tidak pantas untuk dipilih,Dicky Zulkarnaen,,negatif,
,Pak ganjar menang dari semua aspek...insya allah Pak Ganjar RI 1,galery lukisan,,positif,
,anis omong kosong,mangge sigi,,,negatif
,Pak Anis Teori Oke Praktek Kurang...,I Wayan Nala,,,negatif
,Ganjar yang terbaik dari ke dua capres,suimin korne,,positif,
,Maaf mbak najwa saya kurang paham sama omongan pak ganjar !! Saya ngk nangkap ap visi nya,Syafitri Fitri,,negatif,
,"Anies  talk to much, mostly full of theory",Dewi Williams,,,negatif
,Ganjar yg cerdas bisa di terima semua jaeabanya,志嶸 張,,positif,
,Aanies banyak Halu.. Ngomong adil2 terus.. Kerjs ngak becus di jkt,Semangat Sukses,,,negatif
,Ganjar pertanyaan apa dijawab nya apa,Annisa Bulqiska ababil 06,,negatif,
,Ganjar pranowo next presiden,Jati Belansari,,positif,
,Ganjar paling siap,Revoo Komarudin 01,,positif,
,Ganjar cocok jadi presiden lawak indonesia😅,Aman Sentosa,,negatif,
,Pak ganjar is the best performance....detail dan terarah...,Mellian Property,,positif,
,Ganjar lebih komunikatif dan menjelaskan secara konkret dan konfrehensif,Adi Ckp,,positif,
,"Ko...denger Aneis bicara spt Lupa sama apa yg sudah dilakukan di Jakarta ya, Janji2 nya Rumah Dp 0 % gmna Pak Anies?, Reklamasi Pantai itu gmna Pak...?Banjir di Jakarta gmna Pak?, Macet di Jakarta bagaimana Pak?......Pelayanan Publik gmna Pak?pada kenyataannya....tidak ada perbaikan pak, malah terjadi kemunduran...tuh.",Ichwan Black,,,negatif
,Anies banyak bohong nya,Rezki Andrean,,,negatif
,Sayang Ganjar Petugas Partai . Dan sdh menjalin kerjasama dg 9 Naga  oligarki  Apa yg diwacanakan akan Mentok dengan yg  disekelilingnya.,Iip Saepudin,,negatif,
,Dalam hal bicara Anis tak pernah kalah tapi dalam hal menjalankannya ah.. sudahlah,ntsmd,,,negatif
,Pak ganjar... jawabane ngalor ngidul pak... 😅 kalimate rumit kadang aku ra paham kuwi intine opo...trus kebanyakan gimmick,HINO K8,,negatif,
,Saya bukan pendukung PDIP tetapi melihat pemaparan ketiga Bacapres pak Ganjar memang paling layak dan paling mampu untuk meneruskan kepemimpinan pak Jokowi 🙏🔥🔥🔥,HIKMAH SUFI,,positif,
,ganjar terlihat realistis.. bismillah pilih ganjar,Sub Bandi,,positif,
,kenapa pak ganjar nyebelin ya,andik purnomo,,negatif,
,Komentar ahhh ...GANJAR sudah kelihatan kalau jadi presiden ngak bakalan dengar suara rakyat belum jadi aja udah nga mau kalah,Sapu Jagat,,negatif,
,"Yg ngomong milih anis di komen, oke itu kebebasan kalian, tpi yg kalian perlu ingat, ini politik cover di bungkus manis, dan seperti yg kalian tau mayoritas sdm kita lebih tertarik dengan tampilan"" luarnya saja, tanpa kritis, tanpa mau searching sebentar saja, gimna fakta lapangan bacalon tsb dlm melakukan tugasnya saat ini",Rezgård Alpenson,,,negatif
,"Pak Anis ditanyain solusi dri orng2 yg ngalamin generasi sandwich, malah disuru ikhlas😂😂😅",Felly Jr,,,negatif
,"Dari jaman debat gubernur dki pak anies emang pinter banget dalam hal bicara gagasan,tapi nyatanya di lapangan nothing,setelah di minta tanggung jawab lari bilangnya ""apa yang saya janjikan"", ada yang bilang nyesel pilih anies,dan saya juga salah satunya,lebih mending pak ahok waktu jadi gubernur dki",Dtny X,,,negatif
,"Luar biasa anda Ganjar....kagum dg penampilan serta jawaban jawabanmu,km hanya berharap anda jgn JD boneka Mega atau PDIP....lakukan apa yg ada di hati dan pikiranmu,km percaya dg mu",surung naibaho,,positif,
,jawaban yg bagus Pak Ganjar,intiati,,positif,
