,Unnamed: 0,textOriginal,authorDisplayName,Prabowo,Ganjar,Anies,preprocessed
1241,,"Berkaca kepada rekam jejak,😅
ketiga kandidat saya yakini pak Ganjar yg paling pas meneruskan perjuangan pak jokowi.",Subena Made,,positif,,kaca rekam jejak wajah senyum lebar dan keringat tiga kandidat yakin ganjar pas terus juang jokowi
1242,,Keren pak ganjar emang gaada obaatttðŸ”¥ðŸ”¥ðŸ”¥,Xilow 2.0,,positif,,keren ganjar obaatt  
1243,,Makasih mba najwa udh membuka mata saya untuk dukung ganjar!!,Qutyba Olimat,,positif,,terima kasih mbak najwa buka mata dukung ganjar
1244,,Standar capres tahun ini naik grgr ganjarðŸ“ˆðŸ“ˆðŸ”¥,MURKA,,positif,,standar capres garagara ganjar  
1245,,"Pak ganjar, emg boleh pak sekeren dan se tiada tandingannya begini??!!",YT Minecraft,,positif,,ganjar keren tiada tanding
1246,,Saya melihat dan menonton ini kmrn dan semakin yakin sama ganjar!!,Xenob1ade,,positif,,tonton kemarin ganjar
1247,,PAK GANJAR TERBAIKK!!!,star nika,,positif,,ganjar baik
1248,,Love you pakk ganjarrâ¤ï¸,Mojo Sangkar,,positif,,love you ganjarr
1249,,"Gagasan ganjar paling realistis dan mudah dipahamii, maju ganjarâœŠðŸ»",alexpzz,,positif,,gagas ganjar realistis mudah paham maju ganjar
1250,,Bangga bgt sm pak ganjarrr,El Maniático,,positif,,bangga banget ganjar
1251,,Pak ganjar selalu mikirin rakyatnyaâ¤ï¸,BUSIRA,,positif,,ganjar pikir rakyat
1252,,Paling merakyat Cuma pak ganjar!!,QOPLON,,positif,,rakyat ganjar
1253,,"Selalu suka liat pak ganjar ngomongg, aura pemimpinnya kuatt bgttðŸ”¥",Youtube Alle,,positif,,suka lihat ganjar omong aura pimpin kuat bgtt
1254,,GANJAR UDAH JELAS KINERJANYA!!!âœŠðŸ»âœŠðŸ»,âmït dhîmãñ,,positif,,ganjar kerja  
1255,,Ganjar hebat,Audi Sukirno,,positif,,ganjar hebat
1256,,Pak Ganjar Pranowo lebih baik dari yang lain...,Kristoforus Moa Mado,,positif,,ganjar ganjar
1257,,"Ganjar pranowo jauh lebih profesional,berkarisma dan layak jadi presiden RI.dari pada Anis dan prabowo.",Robbi Sibarani,negatif,positif,negatif,ganjar ganjar profesional karisma layak presiden ridari anies prabowo
1258,,"Tambah mantaf untuk mendukung Ganjar Pranowo menjadi RI 1,,,",Bintang Edan,,positif,,mantaf dukung ganjar ganjar ri
1259,,pak ganjar yang paling mending,zxzz,,positif,,ganjar mending
1260,,Anies ngomong sih pinter bangat tapi implementasinya sangat di ragukan lol,francisco belo,,,negatif,anies omong sih pintar banget implementasi ragu lol
1261,,"Aduhh pak prabowo, lantang sih iya , tpi ga baca teks juga pak😂",Sauzuu23,negatif,,,aduh prabowo lantang sih iya baca teks wajah gembira urai air mata
1262,,"Sejujurnya aku gak ngerti jawab2an pak ganjar, apa otakku yang gak nyampe ya?",Alfiyan Syah,,negatif,,jujur erti jawab ganjar otak ya
1263,,"Pak ganjar lebih realistis, berpengalaman dan tidak mungkin ngibul.",Agus Januarta,,positif,,ganjar realistis alam ngibul
1264,,"tetep pak ganjar boyy 
maju teruss pak",Jy Official,,positif,,ganjar boy maju
1265,,"3:41 ganjar blunder malah merendahkan profesi mc dan jurnalis, parah ini orang, terlihat najwa jadi berubah expresi wajahnya, sabar ya najwa",Bin Aof,,negatif,,ganjar blunder rendah profesi mc jurnalis parah orang najwa ubah ekspresi wajah sabar ya najwa
1266,,"Pak prabowo tidak mau refleksi di depan cermin, secara tidak langsung dia mengisyaratkan/mengatakan bahwa ini bukan tentang dirinya, tapi tentang rakyat dan bangsa.",Sandi Gustomo,negatif,,,prabowo refleksi cermin langsung mengisyaratkanmengatakan rakyat bangsa
1267,,"Hanya pintar ngomong janji manis, tdk bs kerja, Indonesia mau dijadikan sumur resapan,  monumen sepatu, cat atap, dll yg semuanya tdk berguna.",Mandacan,,,negatif,pintar omong janji manis kerja indonesia jadi sumur resap monumen sepatu cat atap guna
1268,,"Suku jawa kawal pk ganjar pranowo jdi presiden, krna beliau jujur iklas dalam bertugas",MB Production,,positif,,suku jawa kawal pakai ganjar ganjar presiden beliau jujur iklas tugas
1269,,aku tetap pilih pk ganjar harga mati,Nipah umi,,positif,,pilih pakai ganjar harga mati
1270,,Fix.. siapapun presidennya kalau bisa jangan Anies lah 😅,Bambang Jepara,,,negatif,fix presiden anies wajah senyum lebar dan keringat
1271,,"Anis pintar ngoceh, giliran pembuktian ambrol...😂😂😂 asli pabrik kata kata manis. Trauma DP nol, OKE OCRET, Bahahaahha",GlowzAura,,,negatif,anies pintar oceh gilir bukti ambrol wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata asli pabrik manis trauma dp nol oke ocret bahahaahha
1272,,ANIS CUMA PINTER NGOMONG DAN TATA KATA 😂😂😂😂😂,ARIESCA AYU,,,negatif,anies pintar omong tata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata
1273,,Kok ganjar teriak2 sih wkwkwk,rafliTV,,negatif,,ganjar teriak sih wkwkwk
1274,,"kalo Ahli Tata Kata mah Anis jagonya..... Ketika praktreknya 0 Besar, bukti bahwa bicara masalah pendidikan, ketika jadi mentri pendidikan, kena resufle .... karena emang gagal jadi mentri pendidikan,",GOWES360,,,negatif,kalo ahli tata mah anies jago praktreknya bukti bicara didik tri didik kena resufle gagal tri didik
1275,,Sudahlah pak Ganjar. Semua orang tau . Bagaimana komplotan anda bekerja.,Merlis Swijaya,,negatif,,ganjar orang tau komplot
1276,,JANGAN PILIH ANIS,Achmad Randy,,,negatif,pilih anies
1277,,🎉🎉❤❤ tetap BPK Ganjar Pranowo ❤❤❤🇮🇩🇮🇩🇮🇩👍👍👍 yg cocok penerus BPK presiden Jokowi ❤ untuk Indonesia 🇮🇩,Hh B,,positif,,party popper party popper bpk ganjar ganjar bendera indonesia bendera indonesia bendera indonesia jempol ke atas jempol ke atas jempol ke atas cocok terus bpk presiden jokowi indonesia bendera indonesia
1278,,"Waduh, sekolah di Eropa dimana, Pak Prabowo? Dimana yang guru-gurunya rasis segawat itu sampe bilang penduduk di negeri kamu tinggalnya di pohon. Di Swiss atau American School di Inggris? Atau sekolah lain.",H Kader,negatif,,,sekolah eropa mana prabowo mana gurugurunya ras gawat bilang duduk negeri tinggal pohon swis american school inggris sekolah
1279,,"Bisa di lihat dari cara Prabowo bersikap dan menyikapi setiap pertanyaan dari najwa sihab, terlalu otoriter dan gak mau terintimidasi. Dan sikap kepemimpinan Spt itu sudah tidak relevan di zaman sekarang",endang setiawan,negatif,,,lihat prabowo sikap sikap najwa sihab otoriter intimidasi sikap pimpin relevan zaman
1280,,"Gagasan dan jawaban yg di Sertai fakta itu baru jos,, dan aku melihat cm ada di PAK GANJAR,,BISMILAH PAK..KULO MILIH BPK",Lenovo 77,,positif,,gagas serta fakta jos ganjar bismilah kulo pilih bpk
1281,,"Anies Baswedan bisa dipastikan orang yang tidak bisa diberikan kepercayaan karna beliau lupa akan balas budi seseorang mirip2 dengan Jokowi saat itu. Saya salut dengan pak Prabowo walaupun dikhianati orang2 yang sudah di bantunya untuk sukses sama beliau, beliau tetap berlapang dada menghadapi orang2 yang dulunya tanpa campur tangan pak Prabowo hanyalah sebutir sampah politik itu sendiri dan ini adalah fakta yang akan tercatat dalam sejarah dinegara kita kedepannya.",Andi lamalanto PPNI,positif,,negatif,anies anies orang percaya beliau lupa balas budi mirip jokowi salut prabowo khianat orangorang bantu sukses beliau beliau lapang dada hadap orangorang dulunya campur tangan prabowo butir sampah politik fakta catat sejarah negara depan
1282,,Ganjar cerdas...,Anggara Pribadi,,positif,,ganjar cerdas
1283,,Ganjar utk RI 1..,Bobot81,,positif,,ganjar ri
1284,,"Kok banyak yang ngomong ganjar ga jelas.. kayanya aku dengerin aman"" aja dah.. aku dengerin semua paham semua si.. 😅😅

Ini yang ga paham orang"" beneran kan? Bukan pendukung calon lain gitu kan ya?",K,,positif,,omong ganjar kaya dengar aman deh dengar paham sih wajah senyum lebar dan keringat wajah senyum lebar dan keringat paham orang benar dukung calon ya
1285,,Oke oce gagal anies,Patrick,,,negatif,oke oce gagal anies
1286,,Sebenernya pa Anies yg paling bagus janjinya tapi klo liat dia di DKI hmmmm,meida mitasary,,,negatif,anies bagus janji kalo lihat dki hm
1287,,Gw mah Ganjar aja deuh...yg nyata dan hasilnya ada...yg ke lainnya hanya OM DO DOANG😂😂😂,Iwan Nugraha Diamanti,,positif,,gue mah ganjar deuh nyata hasil om doang wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata
1288,,"kalo dinilai dari sini, secara personal, ganjar paling oke. tapi..hmm",bolaa,,negatif,,kalo nilai personal ganjar oke hm
1289,,"Fix umkm gk stuju sama anis saya pelaku umkm trlalu mudah ijin usaha, umkm sprti itc , sektor2 mall mini mall akibat mudahnya ijin , malah hancur omset jblok ,, fix no anis",ade fikri,,,negatif,fix umkm tuju anies laku umkm mudah ijin usaha umkm itc sektor mal mini mal akibat mudah ijin hancur omset jblok fix no anies
1290,,"Faktanya masih pdip yg paling tinggi kasus korupsinya, ganjarnya keren cuma karna partainya PDIP skip duls",satrya agung,,negatif,,fakta pdip korupsi ganjar keren partai pdip skip duls
1291,,Saya akui pak anies itu pintar dan idenya bagus tapi apa smua itu bisa di implementasikan.kami sebagai rakyat tidak butuh janji kami hanya butuh bukti,Junaedi Jun,,,negatif,aku anies pintar ide bagus implementasikankami rakyat butuh janji butuh bukti
1292,,Pinter ngomong doang anis,Nthoe Ogllex,,,negatif,pintar omong doang anies
1293,,Prett gagasan awal ..retorika se manis anis wkkkk,waldy walis,,,negatif,pret gagas retorika manis anies
1294,,"Paling paling
Anies akan mengganti program, dari apa menjadi apa, contohnya waktu dia jadi Gub Jakarta, naturalisasi, ternyata betul betul natural asli tanpa sentuhan, begitu juga kredit rumah, ternyata cuma omong doang, masyarakat miskin tetap gigit jari,",Siswanto Siswanto,,,negatif,anies ganti program contoh gub jakarta naturalisasi natural asli sentuh kredit rumah omong doang masyarakat miskin gigit jari
1295,,halah ganjar,fitriyani lestari,,negatif,,halah ganjar
1296,,"Prabowo gagasan nya tidak konkrit, ngambang seperti warna kuning di kali.. gak jelas semua jawabannya kagak nyambung",Timrun Hutasoit Timrun,negatif,,,prabowo gagas nya konkrit ngambang warna kuning kali jawab kagak sambung
1297,,"Anies bicaranya muter2, nda pny contoh konkret 😂",Andreas Kristian,,,negatif,anies bicara muter indak contoh konkret wajah gembira urai air mata
1298,,Gagasan pak Ganjar Pranowo juga bagus yang ditampilkan UGM bekerja sama dengan narasi mata najwa membantu kita bisa memriilih capres yg sreg d hati,Mustika Rasydah,,negatif,,gagas ganjar ganjar bagus tampil ugm narasi mata najwa bantu memriilih capres sreg hati
1299,,Anis mantab jwab nya nyambung beda sama Ganjar Prabowo ngomong apa bhas nya kmna gimna klo mau mimpi Indonesia 😂🤣,Rusdan Ayiz,negatif,negatif,positif,anies mantab nya sambung beda ganjar prabowo omong bahas nya kmna kalo mimpi indonesia wajah gembira urai air mata tertawa terbahakbahak
1300,,Ganjar memiliki gagasan yang sangat luas...,Amar sloter,,positif,,ganjar milik gagas luas
1301,,Ganjar nih ditanya soal citra pdi malah curhat ngalor ngidol,Diani Pranata,,negatif,,ganjar nih citra pdi curhat ngalor ngidol
1302,,"Runutan penjelasan Pak Ganjar cuakep..
1. Goal nya apa, timelinenya kapan
2. Cara atau roadmapnya apa
3. Masalah dari setiap pilar itu apa
4. Rencana aktivitas solusinya apa

Paling prepare..paling paham isi dari paparan, rencana ke depan..

Bagi yang bilang Pak Ganjar under-perform maaf² aja..model Pak Ganjar kayak gini kalau presentasi di perusahaan atau di kampus, gue yakin para komisaris pasti paling confident dan para dosen beri point paling tinggi..",Shiro,,positif,,runut jelas ganjar cuakep goal nya timelinenya roadmapnya pilar rencana aktivitas solusi prepare paham isi papar rencana bilang ganjar underperform maaf model ganjar kayak presentasi usaha kampus gue komisaris confident dosen point
1303,,Aku kok bingung ya sama pernyataan2 dan jwban pak ganjar sampe diulang2 tetap bingung..,Tri Noveni,,negatif,,bingung ya nyata ganjar ulang bingung
1304,,Kerrn banget ganjar 😍,aldita cahyani,,positif,,kerrn banget ganjar wajah senyum lebar mata hati
1305,,"Anis pintar ngomong doang.😅😅 
Kerjan nya N0%",sayur kol.,,,negatif,anies pintar omong doang wajah senyum lebar dan keringat wajah senyum lebar dan keringat kerjan nya n
1306,,"dari semua capres hanya p ganjar yg menjelaskan dg logis..
bismillah p ganjar akan jadi presiden",kenzi maheza,,positif,,capres p ganjar logis bismillah p ganjar presiden
1307,,"Penjelasan tentang “perubahannya” Pak Anis, terlalu ngambang tidak detail dan contohnya terlalu micro",Naufal Ishartono,,,negatif,jelas ubah anies ngambang detail contoh micro
1308,,Hanya Ganjar yang solutif,Magek Manandin,,positif,,ganjar solutif
1309,,Ganjar jadi gub 2 priade di jateng tapi tetap termiskin di P Jawa gimn mo mimpin Indonesia mo diajak miskin semuanya. Kaca ganjar. Hobi nonton film porni n minum wiski. Mikir2 g tau mau. Prabowo sdh dicoret Minta merah. ,Budi Astuti,negatif,negatif,,ganjar gub priade jateng miskin p jawa mimpin indonesia ajak miskin kaca ganjar hobi tonton film porni n minum wiski memikirmikir tau prabowo coret merah
1310,,Pak Ganjar presentasi kayak sales asuransi,rionnix,,negatif,,ganjar presentasi kayak sales asuransi
1311,,GANJAR suruh smpaikan GAGASAN mlh cerita data . bukanya gagasan itu suatu cara yg akan di kerjakan jika terpilih ya . 🤦🤦🤦,Ahmad Saifull,,negatif,,ganjar suruh smpaikan gagas cerita data buka gagas kerja pilih ya orang tepuk jidat orang tepuk jidat orang tepuk jidat
1312,,"Spill program prabowo bualan doang,
Pidato berapi2..semua nya hny omong kosong",S Prapti,negatif,,,spil program prabowo bual doang pidato rap nya omong kosong
1313,,"Anis wkt pilgub jkt, tebar janji2 surga..  ga masalah buat dia, yg penting terpilih dulu.

Tp realisasi nol besar…

Msh mau di tipu lg janji2 lebay anis?",Irvan Julianto,,,negatif,anies pilgub jakarta tebar janji surga pilih realisasi nol besar tipu janji lebay anies
1314,,"Kata"" Anies memang memukau,tapi apakah bisa direalisasikan?😂",tes123,,,negatif,anies pukau realisasi wajah gembira urai air mata
1315,,"Kebiasaan anis gitu.
Gagasan elit, realisasi sulit🤦‍♂️",Jho Allarkon,,,negatif,biasa anies gagas elit realisasi sulit pria tepuk jidat
1316,,gagal anis mah,biji tilil,,,negatif,gagal anies mah
1317,,"Ganjar sdh terbukti di Jateng, Program beli tanah dapat rumah, mendirikan SMK Jateng untuk org miskin yg Gratis, dll
Ada yg janji rumah DP 0 Rupiah, mana realisasinya?....",Alvianis,,negatif,negatif,ganjar bukti jateng program beli tanah rumah diri smk jateng orang miskin gratis janji rumah dp rupiah realisasi
1318,,pak ganjar gagasan dan jawaban dari pertanyaan agak aneh tidak nyambung,Tri Aditya,,negatif,,ganjar gagas aneh sambung
1319,,Keren nih pak ganjar,Hanasoebi,,positif,,keren nih ganjar
1320,,"anis, anis... ide konyol",SMAN 17 MEDAN,,,negatif,anies anies ide konyol
1321,,"Anis mah pinter ngomong doang, hasil kerjanya hancur",Lisya Handayani,,,negatif,anies mah pintar omong doang hasil kerja hancur
1322,,"wow mas ganjar keren,",Unisex Hairsalon,,positif,,wow mas ganjar keren
1323,,"Diantara ketiga capres itu sepertinya Ganjar yang lebih bagus. 
Mengenai kesejahteraan hidup, itu semua tergandung dari usaha dan kerja kamu masing masing.",ibaza fruitsBOX,,positif,,tiga capres ganjar bagus sejahtera hidup gandung usaha kerja
1324,,"Pak Ganjar gagasan pro Partai nya sangat Jelas! 

Gagasan pro rakyatnya gak jelas  !",Er Maita,,negatif,,ganjar gagas pro partai nya gagas pro rakyat
1325,,"sudah gak ada yg di ragukan lagi dari Ganjar pranowo.. 
GANJAR RI 1 ✊✊✊✊✊",capolista.66,,positif,,ragu ganjar ganjar ganjar ri tangan kepal ke atas tangan kepal ke atas tangan kepal ke atas tangan kepal ke atas tangan kepal ke atas
1326,,"Bicaranya Anis tak sesuai dgn fakta, dgn kinerjanya dijakarta transparan,contoh jdi gubenur, yg dlu transparan era pak Ahok sistem nya ,Nyata nya gara2 lem Aibon, tertutup😀😀😀",Isnaini Isnaini,,,negatif,bicara anies sesuai fakta kerja dijakarta transparan contoh gubenur transparan era ahok sistem nya nyata nya garagara lem aibon tutup wajah gembira wajah gembira wajah gembira
1327,,Pak Anis...kl ngomong emang jago...ngurus jakarta aja ga becus pak...gimana mau ngurus negara...ngaca pak..pulang aja ke yaman sana...,Elizabet Zabet,,,negatif,anies kalo omong jago urus jakarta becus urus negara kaca pulang yaman
1328,,Ganjar Pranowo untuk Indonesia Maju ❤️🔥,M.Lazuardhi Zein Hendranata,,positif,,ganjar ganjar indonesia maju hati merah api
1329,,"Anis jadi gubernur DKI tidak ada hasil kerja yang maksimal , hanya bisa ngomong doang. Bagaimana kalau sampai menjadi presiden , yang ada malah kemunduran",Rosi Ningrum,,,negatif,anies gubernur dki hasil kerja maksimal omong doang presiden mundur
1330,,Pak Ganjar ini kok cerdas banget ya lugas & tegas...,Aisyah Aqilah,,positif,,ganjar cerdas banget ya lugas
1331,,Pak anis Mah paling jago lip service 😂😂,YouTube Juli 16,,,negatif,anies mah jago lip service wajah gembira urai air mata wajah gembira urai air mata
1332,,Rumah DP o/o gimana pak anis,Ase Doke,,,negatif,rumah dp oo anies
1333,,Yang paling masuk akal ya Pak Ganjar Pranowo .. Ganjar the best,bonar mb,,positif,,masuk akal ya ganjar ganjar ganjar the best
1334,,"Mas anis Gonta ganti istilah doang dari dl, rangkaian kata2 mutiara, kinerja tidaack adaaaaaa, cocoknya jd pujangga.. Bukan presiden..",rizal Underwar,,,negatif,mas anies gonta ganti istilah doang rangkai katakata mutiara kerja tidaack cocok pujangga presiden
1335,,Pak Ganjar lebih logis dlm bersikap,Agus Dahlimanto,,positif,,ganjar logis sikap
1336,,Jawaban ganjar kok muter muter ya ? Apa karna ga ngerti ? Ga ngaku ? Atau karna ...... ????😢😢😂😂😂,Anggy Akbar Tambunan,,negatif,,ganjar muter muter ya erti aku wajah menang wajah menang wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata
1337,,Pak ganjar lebih matang diantara banyak yg nyinyir mematahkan setiap prasangka lewat pemgalaman & smart👍 itu menurut sy🙏🥰,Ndy,,positif,,ganjar matang nyinyir patah prasangka pemgalaman smart jempol ke atas lipat tangan wajah senyum dengan hati
1338,,Ganjar kocak,sandy nurfadhillah,,negatif,,ganjar kocak
1339,,"Lihat jawaban ganjar, gak ada greget"" nya untuk indonesia ini😂",ibnu bayu putra,,negatif,,lihat ganjar greget nya indonesia wajah gembira urai air mata
1340,,entah kenapa pas pak ganjar ngejelasin pusing njir,muhamad zaki,,negatif,,pas ganjar ngejelasin pusing anjir
1341,,"Dari sini, kelihatan Pak Ganjar kalah telak secara intelektual dengan 2 paslon yg lain.. kalo wakil gak begitu bagus, siap siap PDiP era will finish",Ari Satriadi,,negatif,,ganjar kalah telak intelektual paslon kalo wakil bagus pdip era wil finish
