,textOriginal,authorDisplayName,Prabowo,Ganjar,Anies
4801,"Dari atas ke bawah, komentar yang mendukung Pak Anies selalu dibalas/reply oleh buzzer... Itupun isi replynya tidak bermutu dan mengulang-ulang saja. Seringkali isinya melontarkan kata-kata kasar dan tidak nyambung 😂 Bisa dilihat disini siapa yang tidak pede sehingga harus menjatuhkan Pak Anies dan selalu mengandalkan buzzer untuk kepentingannya. 

Semoga masyarakat sekarang sudah bisa membedakan mana yang baik dan mana yang salah.",kiridisini,,,negatif
4802,"Gaya bicara yg manis,ide2 yg cemerlang,blm tentu sesuai dengan apa yg diperbuat dan pak prabowo sudah jauh2hari melakukan terlebih dahulu.maju terus pak prabowo.sudah jatahnya bapak inshaAllah jd presiden yg bikin imdonesia jd  macan asia",Bobby Frozzer,positif,,positif
4803,Bot anis  banyak kali 😂😂😂,Kopi tubruk,,,netral
4804,"Anis : intelektual, rasionalitas, objektif isi penyampaian nya, ekspresi dari hari hati",Alvi Darmawan,,,netral
4805,Yg dukung anies tonton sampai selesai biar lu tau..,Planimals,,,netral
4806,Luar Biasa Prabowo dgn sejuta kisah dan kenangan sbgi anak Bangsa yang mempunyai cita-cita dan ingin mewujudkannya,Yesy Garusim,netral,,
4807,Prabowo presiden,Khamim Kaffi,netral,,
4808,"Pak Ganjar : tidak ada demokrasi tanpa partai politik..  4:17:35
Mantap Pak tindakan nyata bukan sekedar tata kata..",Gregorius Djemana,,negatif,
4809,Buzzer nya anis banyak ya 🤣,marisa riana,,,netral
4810,"Anis: ..kalimat pamungkas nya *apa yg terjadi* sambil melet2 lidah spt ular😂.. *AHLI DALAM TEORI* 😂😂

Prabowo emosian hahhaa..apaan begitu cara menyampaikan visi misi haha emosi banget, pulang2 tensi naik ya pak wo😂",kls0709,netral,,netral
4811,pak prabowo  ❤❤❤,endy wijayaprana,netral,,
4812,"Gusdur: orang yg paling ikhlas prabowo subianto

Sujiwo tejo: Capres yg tidak plastik adalah prabowo apa adanya",nasha nanas,positif,,
4813,"Anies Baswedan pintar, apalagi pintar omong. Tapi dari kinerja di DKI, Implementasinya  akan lemah !",Mite Mega,,,positif
4814,"terdengar random......ngantuk pak Prabowo, orang lapangan memang pasnya dilapangan. tapi terdengar perlunya kebersamaan dengan semua pakar jika memang yakin maju.
namun apapun itu, tetap legowo.",Aziz Amin,positif,,
4815,"Lho salah satu gubernur yang sering tidak sinkron dengan pemerintah pusat rasanya Pak Anies sendiri..contohnya normalisasi untuk penangan banjir, penanganan covid 19",joko subandriyo,,,netral
4816,Tegas tidak bertele tele pak Prabowo adalah kunci,Ari Fergi,netral,,
4817,"Gagasan dan jawaban pak anies begitu luar biasa, halus nada nya, jawaban nya memuaskan dan smart.
Terutama kata2 orang tua jangan menjadi beban, tetapi menajdi ladang ibadah yg Tuhan berikan kepada anaknya untuk memberikan perhatian ortu nya.
Selanjutnya betul pak, yg di tengah2 itu yg perlu perhatian.
Yg miskin sudah banyak yg memperhatikan.
Yg kaya jelas segala nya bisa.
Tapi yg tengah2 ini dianggap gak bisa ya bisa walaupun habis tabungan, dianggap bisa ya mesti puter otak, putar badan untuk bisa.

Semoga Allah SWT, Tuhan Yang Maha Esa mentakdirkan pak Anies menjadi pemimpin no.1 di negara Indonesia qita tercinta.
Amiiiinn...",Lukito Triwibowo,,,positif
4818,Prabowo atau anies yes,Khairil Ikhwan,netral,,netral
4819,Ganjar kerennn cara penyampaianya ..,Iqbalsabari ICS,,netral,
4820,Prabowo Subianto presiden,Panut Aryanto,netral,,
4821,"pengkotak-kotak'an mengakibatkan konflik, terjadi karna masyarakat kurang gizi 😂😂😂
kata opa Prabowo",regnorant913,netral,,
4822,Polling yg pilih anies like,burit,,,netral
4823,"Anis emang Pintar ngomong, tapi......yaaaaaaa sudahhhhhlahhhhhh",FOX SPORTS Indonesia,,,netral
4824,"Bro anis ngomong ini itu tapi g liat kmren dijakarta ngpain ? Anti korupsi ? Ingat lem aibon..    perubahan ? Ingat ahok terkait pantai yg dijanjikan anis tidak bakal di sahkan, toh disahkan juga. Ekonomi ngmong keadilan ini itu? Ingat rumah dp 0%, ingat program oke oce yg gak jalan sama sekali..",Faqih 111,,,positif
4825,Pak prabowo mantap,melanesia,positif,,
4826,"Dari ketiga calon yang paling masuk gagasannya cuma pak Anies, pak ganjar terlalu njlimet muter-muter ngomongnya, pak prabowo cuma dapet emosinya aja

dan yang paling setuju gagasan tentang pendidikan pak , terutama untuk netizen indonesia 😅",RandoMMan,positif,positif,positif
4827,"Pak anies menang telak disini, tanpa mengurangi rasa hormat dengan pa ganjar dan pa prabowo, gagasan nya lebih masuk diakal untuk indonesia maju, semoga bualn depan diadakan lagi seperti ini biar kita bisa menilai sampai mana gagasan gagasan keberlanjutan nya",Mohammad Dede Rahmatullah,positif,positif,positif
4828,I LOVE YOU PRABOWO,Kanaya Wansa,netral,,
4829,Pas Ganjar mau masuk sambutan nya ga semeriah Prabowo masuk ya😅,Kun Anisa,netral,netral,
4830,"Dari semua capres, baru Prabowo yg jelas dengan janjinya. Yang lain masih belum.",Marga Mulya,positif,,
4831,Satu hal kelebihan pak Anies.. Penuh sinpati. Ga datar seperti yg lain,Moh Moh,,,negatif
4832,Semakin yakin pilih pak Anis Baswedan  ❤❤,Hady Muslih,,,positif
4833,"Mau lihat seberapa banyak orang yg pilih Anies Baswedan setelah nonton acara ini...

Mohon bantu klik like nya teman-teman🙏",Iman Effendi,,,netral
4834,Whoaaa aku suka refleksinya Pak Prabowo,read me,netral,,
4835,"Terharu sma pak prabowo, sehat selalu pak, 2024 jatah bapak presiden bersama rakyat.",Yopi Tripi,positif,,
4836,"Gaya komunikasi yang paling bagus sih pak anis,,, amin 2024...",Firaz Akhtar Zhian_5c,,,netral
4837,"Identitas asli GP di lapangan politik adalah penganut ideologi marhenisme,. Sedang  identitas palsu GP di lapangan politik adalah terlihat sebagai orang taat beragama (di TV GP diperlihatkan sedang wudhu dan sholat).",Sadwoko Susatyo,,netral,
4838,GANJAR PRANOWO CERDAS ❤❤❤,KOPI SUWUK TV,,netral,
4839,"Assalamualaikum saya hanya orang awam , hanya ingin berharap mempunyai presiden yang takut akan azab Allah presiden yang tegas Istiqomah contoh seperti presiden cech,atau raja Brunei Darusallam dan tegas kepada bawahan nya bilamana salah tanpa pandang bulu menghukum nya  dan sampai ke akar2nya agar benar2 bisa menjadi kebanggaan rakyat dan dicintai rakyat bisa mensejahterakan rakyat membuat perubahan maka insya Allah semua bisa berubah atas izin Allah SWT ..
Tapi apabila hanya janji2 manis di awal ternyata hanya bohong hanya ingin mementingkan pribadi maka semua akan dimintai pertanggung jawaban di pengadilan akherat Allah SWT",wahyu fendy,,,negatif
4840,Banyak buzzer Anies disini😂,Apa lu,,,netral
4841,"Baik Anis, Ganjar, Prabowo sama2 baik, sama2 bagus sama2 layak memimpin bangsa ini. Kekurangan kelebihan masing2 adl hal yg manusiawi, pun apalagi diri kita sendiri. Aku pilih si a si b si c adalah hanya persoalan beda paradigma dan latarbelakang si pemilih. Etikanya, pilih menurut keyakinanmu,   tidak menjelekkan yg lain. Selesai. Dan yg terpenting adl (saat ini) apa yg sudah bisa anda sumbangkan bisa anda berikan buat negeri ini. Bisa lewat jalur peran  apapun ( pedagang, petani, akademisi,  kerohanian, atlet, seniman, profesi tambal ban dsb dsb), dan tidak ada yg merasa pegang peran terpandang merasa superior Semua peran sama2 baik sama2 dibutuhkan selama dijalan yg benar. Itu saja. Selamat ambil peran ambil bagian demi negeri ibu Pertiwi.",Hardi Hjo,positif,positif,positif
4842,Pemuda pemudi All in prabowo,Sintiya Salifurti,netral,,
4843,"Logika, gaya, tutur dan gestur Pak Anis terlalu jauh ke depan, terlalu maju, terlalu berbobot dan berisi.
Pemilih Indonesia masih belum bisa memilih yang seperti ini, kebanyakan masih pragmatis. Mudah2an banyak yang nonton, supaya tercerahkan.",Abdul Rohman,,,positif
4844,Anis cuma omdo doankk,Fajar Dwi,,,netral
4845,Ngantuk denger ganjar nol prestasi gerombolan🤑jar ganjarrrr  ngamokk😂😂😂😂,Aditia Zulfikar,,netral,
4846,"Sebagai swing voter, kyknya untuk saat ini Anies paling oke sih, walaupun pilihan bacawapresnya msh agak questionable ya, mari lihat perkembangan kedepannya",Jaemin is watching,,,netral
4847,"kami sepakat pendukung Prabowo dan Ganjar Pranowo... pilih Anis di sosmed 🫡 
saya pilih anis hanya di sosmed",Shinsuke Kobayashi,netral,netral,netral
4848,"Anies tdk punya statement yang kongkrit. Kebanyakan pernyataan umum. Kesetaraan, keadilan gitu gitu doang.",RONNY DR1 ADVENTURE,,,netral
4849,"Baru kali ini saya terkagum kagum dengan para calon president RI selanjutnya.. Tak sperti capres2 sebelum nya, beliau bertiga ini punya klebihan masing2, pak anis pak ganjar mereka cerdas luar biasa, pak prabowo punya jiwa pemimpin yg kuat,, semoga siapapun yg terpilih, bapak2 bertiga ini jangan smpai terlalu banyak di kendalikan para oligarki2..",Verta Aperta,positif,positif,positif
4850,FIX ALL IN GANJAR PRANOWO .,mnr youtube,,netral,
4851,"KPK disuruh dibubarkan karena tidak efesien, kata Bu Mega, kata pak Ganjar dikuatkan, tetapi Bu Mega pernah bilang, siapa yg tidak nurut tau konsekuensinya, nah loh bingung saya..",Nurlestianto,,negatif,
4852,Dari dulu slalu prabowo tapi sekarang masih ragu prabowo apa anis n klo dari pdi dari dulu👎👎👎,Yan Mdrcms,netral,,netral
4853,"Anis lagu lama, kesehatan.. Itu sudah issue dr jaman nenek moyang.... 😅😅",Saut Parhusip,,,netral
4854,Bak najwa pasti seneng sama gagasan pak anis yg adem mudah di pengerti. Hhhh,Kamila Mila,,,positif
4855,pak anis pecapaian untuk jakarta apa ya pak?,Meiriska Putri,,,netral
4856,"Gesture  badan, mimik wajah, intonasi suara tinggi rendah, desah napas tipis dan tebal dari Ganjar terlihat familiar dalam pentas teatrikal. Iya, teatrikal diperankan oleh seorang aktor memang mencoba memukau penonton. Dan dalam panggung teater mimiking memang sudah diset, sudah rencanakan. 

Tapi, ini adalah panggung akademik yg mencoba menggali pikiran calon presiden ttg nasib bangsa. Bila mimiking dan kembang-kembamg kalimat ke kanan dan ke kiri menjauh dari pertanyaan... Maka jelas itu cuma panggung memoles citra yg sifatnya supervisial padahal ini adalah oangging substansial. 

Ganjar adalah contoh pemimpin mimiking ala teater, bukan pemimpin bangsa.",rudi kurniawan dahlan,,positif,
4857,pak Anis keren banget cara berbicaranya... cuma sayang temen sendiri ditusuk dari belakang😢,Jonet Wahyudi,,,positif
4858,Prabowo 🔥,ATAMBUA VIRAL,netral,,
4859,ganjar kelas 😎.       ngeri 🤍,MAS IBNU,,negatif,
4860,"Pak anis,sangat bagus dan puas dengar jawaban dan gagasannya,semoga jadi presiden RI Priode 2024-2029 aamiin ya rabb",Mahdi Siregar,,,positif
4861,Ganjar terlalu politikus... L,bookstore Bandung,,netral,
4862,Bismillahirrahmanirrahim Pak Ganjar,Songkok Abim,,netral,
4863,Pak Anis presiden 2024💙,Iwan Abdul Rahman,,,netral
4864,Anis pinter ngomong pinter nyusun kata tpi ttep hasil nya MINIM,WongJowo Official,,,netral
4865,"Paket komplit anies baswedan
Semoga terpilih jadi presiden",Hakiki Bahari,,,netral
4866,"Saya menyimak dari ketiga Bacapres, hanya pak Anies yang nggak cerita dongeng, apa yang di tanya itu yang di jawab, kalau Ganjar malah mencoreng dirinya sendiri karena nggak sesuai fakta dia yang dia perbuat selama ini",Naz Li,,netral,netral
4867,Anis ahli berkata kata 🤣🤣,RESA DIANA ARISTIA,,,netral
4868,Pak anis memang visioner!gagasan pak anis blm pernah saya dengar selama pemilu!,Bambang Sugiharto,,,netral
4869,Banyak buzzer anies,Faisal Nugraha,,,netral
4870,Semoga Pak Anies bisa menjaga kepercayaan kami... Tidak pernah saya pribadi se antusias ini untuk menanti kan Perubahan... Keadilan sosial bagi seluruh Indonesia❤❤❤,Syahrul Malik Official,,,positif
4871,Buzzer anies mulai berdatangan😂,Laila 15,,,netral
4872,Anis Baswedan lah yang lebi mantap menyampaikan gagasan.,Irmelia Susantiya,,,positif
4873,"6 jam ngabisin bnyk kuota
Yg bilang pemaparan anies paling bagus bukan krn ga cukup kuota kan..

Anies yg pertama soalnya 🤭",PERSADA RUMAH SUKI,,,negatif
4874,"Yang dirasa, rangking 1 cuma anies yang ga ngebosenin dengar apa yang diucapkan.

Ganjar kedua, lucu & menghibur

Ketiga Prabowo,terlalu old school dan tegas



 Bismillah Insya Allah Presiden Pak Anies",Rendra karsa,positif,positif,positif
4875,"Anis (A) 
Ganjar (B) 
Prabowo (C) 

Berdasarkan pemaparan 3 putra terbaik bangsa yang akan memimpin negri ini. Sementara Mungkin kita bisa simpulkan di kolom komentar nih😊😂",Existing Condition,netral,netral,netral
4876,Sumpah enak banget dengar berbicara pak Anies beda 2 capres yg lain,Umi Wuraini,,,negatif
4877,Ganjar mantappp 🎉🎉,Media Aspirasi Purwakarta,,netral,
4878,"setelah dihitung dari semua koment,, Pak anis dapet 78,3 % sisanya Pak Ganjar dan Pak Prabowo.. belum termasuk pilihan saya",febrian chanel,netral,netral,netral
4879,"Gagasan bisa tipu tipu.seperti yg dulu.
Capres tdk lagi perlu ditanya Ttg gagasan.cukup para capres ditanya Ttg Rempang.dan solusi nya.maka akan terlihat siapa yg pro rakyat.Anies 2024",satu love,,,netral
4880,"Penilaian objektif ,, permasalahan yg sdg indonesia hadapi di jawab dgn jelas dan mudah dipahami oleh pak anies . Ga kemana2 jawabanya ,",Nur Rifka,,,positif
4881,Pak anies ❤,dani evan reno,,,netral
4882,"Sungguh realistis pemaparanya pak Ganjar.
Kongkrit deh ❤",Hp Firmansyah Firmansyah,,positif,
4883,"1:17:21 apa yg dibahas anies disini paling realistis sih, memang kenyataannya yg sulit itu yg menengah, yg penghasilannya hanya sedikit diatas UMP. Karna yg miskin dapat bantuan, yg kaya mampu bayar sendiri. Yg menengah? Berada di posisi yg serba salah. Saya sudah merasakan di posisi itu makanya saya bilang ini realistis.",Stereo Dan,,,negatif
4884,All in PRABOWO,Jokowi.,netral,,
4885,pak anies.. presiden,Dede Vlog Chenel,,,netral
4886,Baarokallohu fiik Pak Anies,Jum'at Ridwan,,,netral
4887,"All in prabowo,,",yusril aja,netral,,
4888,"buset komenan anis rata rata akun kyk bot semua namanya ada angka randomnya kyk 1234,5596,7890 wtf is this",Ridho Rusdani,,,netral
4889,"Cuma pak Ganjar yang paling meyakinkan jadi presiden, pangganti pa Jokowi.
Semoga pa Ganjar selalu sehat, selalu diberikan bijaksana oleh Tuhan.",Me Creamy,,positif,
4890,"Pak anis cocok jadi dosen...pak probowo lb cocok jadi ketua partai...pak ganjar cocok jadi pemimpin negri tercinta Indonesia.... realistis,cerdas,tegas, mewakili masyarakat yg miskin tak berdaya.",Januarius Emanuel jawa,,positif,positif
4891,GW DUKUNG ANIES PRESIDEN DI 2024.,WIQI REVALDI,,,netral
4892,"Wkwkwk ganjar gk bisa ngomong,waktu di tanya tentang mega pun,malah bicara lain wkwkwk",Agus Muarif,,negatif,
4893,"Anis dari dulu Pintar Bicara kerja hanya dapat sertifikat dari teman-temannya buktinya Patung bambu dihamburin anggarannya, DP 0% yang katanya buat warga miskin buktinya diatas UMR yang beli, belum lagi Lebih bayar, Belum lagi Reklamasi yang katanya di Tolak nyatanya itu PIK makin megah, belum lagi Tanah Merah milik pertamina yang di iming2 dulu setelah jadi milik warga nyatanya hanya 5 tahun, habis anis langsung cuci tangan. mending dikasih ke orang miskin di Jakarta sih dananya dulu, mending Prabowolah soalnya dari dulu benar2 berjuang buat Negara.. gak ada kata Lelah demi memajukan Bangsa..

Hanya ide bagus omdo bagus kerja NOL SAMA AJA PEMBOHONG...",Sijabat Parna,negatif,,negatif
4894,Anis bicara nya manis bner gak sesuai Fakta..dulu ke ahy ya manis ehh tega nya trnyata,Halaman Facbook,,,negatif
4895,Yg lain baru gagasan pak ganjar sudah menjalankan 🤟🤟🤟,jack jol,,negatif,
4896,Denger jawaban ania jadi sadar. Trnyata di sosmed banyak buzzer yg disiapkan buat muji2 anis😂,yoesman1922,,,netral
4897,Liat kolom komentar ini banyak nya yg dukung Pak anies atau pak probowo... fix banteng kali ini nyungsebb!!!,Astri Rizki,,,netral
4898,"Cuma pak anies doang, bikin tenang,  dan jawabannya masuk ke logika karna ga di bawa muter muter, sampe lupa pertanyaan nya apa🤣",mifthahuul jannah,,,netral
4899,"Pak Ganjar memiliki pemikiran sangat optimis dan jelas mulai dari data, mekanisme juga solusi nya. Ganjar PRESIDEN",Ardhi BintangKharisma,,positif,positif
4900,Gagasan pak Ganjar Pranowo yg mempunyai terobosan masuk akal dan paling bagus 👍,Andrianus Triono,,netral,
4901,Semakin yakin All in prabowo ❤,Eva Rella,positif,,
4902,"Semoga Pak Anis jadi presiden, salam perubahan",Miko Wiliyanto,,,netral
4903,"Saya menyarankan untuk pemilu ditiadakan, karena bang anies baswedan pasti menang 90 persen, dan jadi presiden 2024.. Beliau cerdas dan amanah, prestasinya selangit!",Rudolf Hitler,,,positif
4904,"Hanya pak Anis Baswedanlah yg bisa memberikan rasa keikhlasan untuk melakukan suatu perubahan di masa mendatang dengan gagasan yg tepat,jelas dan terperinci...❤❤❤",ragil rusida,,,positif
4905,Pak anis paling the best untuk memakmurkan bangsa,my channel,,,netral
4906,Pak Prabowo blunder juga 😂😂,Ahmad Daffa Raihan,netral,,
4907,"Kalau di lihat lihat pengaman paling ketat cuman ada di pak ganjar😂, fakta lihat pak Anies dan pak Prabowo ketika keluar dan berjalan ke panggung acara",MUHAMMAD FAKA,netral,netral,netral
4908,Kok Ganjar kaya merendahkan profesi Jurnalis/MC ya ga bener bgt,Imam Rachmayadi,,netral,
4909,"Bissmillah..  MashaAllah,Kami mendukung pk anis mnjdi Presiden RI.❤",WaterCell Warkir,,,netral
4910,"Kecuali Anies, yg dua itu  hanyalah tenggelam dlm impian yg ditanamkan pihak lain dan sama sekali tidak mempedulikan apa yg dibutuhkan masyarakat Indonesia saat ini, keduanya sangat tidak up to date ...hny bernafsu mengejar nama baik diri dan nama baik  bangsa di mata dunia bukan nama baik bangsa dimata masyarakat bangsa sendiri...😂🤣🤣🤣",Kesadaran Murni,,,negatif
4911,"Lihat kinerja dilapangan selama ini, siapa yg plg bisa membuat maju...go pak ganjar",sonya korint,,positif,
4912,Prabowo memimpin cina berkeping keping,RJF CHANNEL,netral,,
4913,"Masya allah dari semua bacapres, Merinding mendengar gagasan Pak anies baswedan, orang tua bukan lah beban 😢",lukman hakim,,,negatif
4914,"41 ribu komen,saya scroll sampai mentok, Ternyata pak Anies masih jadi idola",Bily Darmawan,,,netral
4915,"pak Anies ini memang punya pengalaman memimpin dan rekam jejaknya ok, untuk RI 2024-2029 amat sangat pantas. Capres yang lain lewat",Toha Toha,,,positif
4916,Aura mbk nana beda. Ndak nyaman pas tanya pak Ganjar hehee,Candra Ardian,,positif,
4917,"Ke3 calon wajar Terair yang paling cair karna pertanyaan nya sama dengan pertanyaan calol yg pertama, menurut saya kalou ada lali kampus yg ngadakan LG tolong , no2 jdi Ng awal di undang dan  no3 sekarang ini jdi no2 dan pak Anis jadi ni3 baru kelihatan gagasannya",Awir Hasibuan,,,negatif
4918,"Penilaian 3  capres,
1 ganjar pranowo
2 anis
3 prabowo.
Gagasan pak ganjar untuk kemajuan indoneaia lebih jelas dan tegas,
Berbanding dengan anis yg punya misi perubahan tp tdk jelas perubahan yg di bawa,
Prabowo terkesan sangat mengekor keberhasilan pak jokowi,dan sangat rerlihat tertinggal di bandingkan dua capres yg lain.",PCA channel,positif,positif,positif
